ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600519.SH,2019-04-03,840.12,851.74,834.21,844.5,850.0,-5.5,-0.6471,43056.8,3629854.3189999997
600519.SH,2019-04-04,840.0,865.8,836.2,865.0,844.5,20.5,2.4275,55772.36,4763897.857
600519.SH,2019-04-08,900.0,908.0,890.12,900.2,865.0,35.2,4.0694,66251.93,5944780.6389999995
600519.SH,2019-04-09,903.0,908.2,892.51,905.0,900.2,4.8,0.5332,47989.8,4308645.696
600519.SH,2019-04-10,903.0,951.9,900.0,947.99,905.0,42.99,4.7503,67814.38,6331858.748
600519.SH,2019-04-11,948.0,950.0,905.55,925.2,947.99,-22.79,-2.404,61102.54,5643817.563999999
600519.SH,2019-04-12,909.0,919.99,900.01,914.0,925.2,-11.2,-1.2105,48612.17,4419349.981000001
600519.SH,2019-04-15,931.0,939.0,907.0,907.0,914.0,-7.0,-0.7659,45522.64,4205548.308
600519.SH,2019-04-16,904.9,939.9,901.22,939.9,907.0,32.9,3.6273,46423.44,4297385.218
600519.SH,2019-04-17,938.0,955.51,925.0,952.0,939.9,12.1,1.2874,40761.02,3848216.557
600519.SH,2019-04-18,945.41,954.68,936.22,945.5,952.0,-6.5,-0.6828,19598.52,1853076.08
600519.SH,2019-04-19,943.96,960.95,931.31,952.56,945.5,7.06,0.7467,32379.78,3064971.0319999997
600519.SH,2019-04-22,959.5,978.89,940.61,949.2,952.56,-3.36,-0.3527,40627.96,3897168.684
600519.SH,2019-04-23,951.0,981.22,949.2,974.95,949.2,25.75,2.7128,48852.05,4725480.295
600519.SH,2019-04-24,979.88,990.0,951.22,970.0,974.95,-4.95,-0.5077,45227.0,4383873.1280000005
600519.SH,2019-04-25,968.79,973.99,951.22,952.37,970.0,-17.63,-1.8175,39801.34,3822767.525
600519.SH,2019-04-26,946.3,959.88,945.0,945.0,952.37,-7.37,-0.7739,43277.68,4119727.292
600519.SH,2019-04-29,945.0,989.0,935.0,971.97,945.0,26.97,2.8539999999999996,52572.3,5086408.528
600519.SH,2019-04-30,968.0,984.96,963.11,974.0,971.97,2.03,0.2089,35943.18,3503937.512
600519.SH,2019-05-06,925.5,935.0,893.0,906.0,974.0,-68.0,-6.9815,135099.68,12299395.806
600519.SH,2019-05-07,893.28,913.94,870.22,890.0,906.0,-16.0,-1.766,100837.26,9045117.765
600519.SH,2019-05-08,860.0,901.8,860.0,884.4,890.0,-5.6,-0.6292,81882.98,7217709.507
600519.SH,2019-05-09,875.0,879.87,842.5,858.81,884.4,-25.59,-2.8935,91545.15,7863312.116
600519.SH,2019-05-10,875.66,910.78,868.19,907.12,858.81,48.31,5.6252,79907.38,7121198.717999999
600519.SH,2019-05-13,898.86,910.98,884.0,892.0,907.12,-15.12,-1.6668,46637.18,4179329.433
600519.SH,2019-05-14,885.0,906.0,873.0,886.57,892.0,-5.43,-0.6087,59983.12,5349455.647
600519.SH,2019-05-15,890.24,933.0,890.24,927.0,886.57,40.43,4.5603,63124.25,5778791.845
600519.SH,2019-05-16,919.0,932.0,905.0,929.91,927.0,2.91,0.3139,44540.12,4108281.95
600519.SH,2019-05-17,927.02,932.3,900.1,906.79,929.91,-23.12,-2.4863,49841.61,4551116.799
600519.SH,2019-05-20,900.0,900.0,871.0,884.96,906.79,-21.83,-2.4074,44407.99,3931645.9280000003
600519.SH,2019-05-21,885.0,910.0,872.02,895.0,884.96,10.04,1.1345,42385.65,3791406.204
600519.SH,2019-05-22,894.98,904.0,880.0,888.0,895.0,-7.0,-0.7821,32041.58,2853872.828
600519.SH,2019-05-23,881.0,883.98,856.22,861.0,888.0,-27.0,-3.0405,58058.63,5062812.286
600519.SH,2019-05-24,865.0,885.0,864.44,878.5,861.0,17.5,2.0325,44034.09,3858962.204
600519.SH,2019-05-27,879.1,882.99,860.05,879.0,878.5,0.5,0.0569,39161.91,3417213.6689999998
600519.SH,2019-05-28,877.99,907.49,875.02,888.0,879.0,9.0,1.0239,74772.77,6670856.081
600519.SH,2019-05-29,888.01,924.95,888.01,911.91,888.0,23.91,2.6926,65646.96,5963755.397000001
600519.SH,2019-05-30,910.0,919.99,891.22,905.3,911.91,-6.61,-0.7249,40247.2,3634187.6810000003
600519.SH,2019-05-31,900.53,906.99,890.0,890.0,905.3,-15.3,-1.69,35793.8,3211384.923
600519.SH,2019-06-03,892.0,901.35,886.28,892.0,890.0,2.0,0.2247,34479.24,3076922.33
600519.SH,2019-06-04,895.0,895.43,871.0,875.3,892.0,-16.7,-1.8722,39689.48,3481384.251
600519.SH,2019-06-05,884.0,886.26,870.0,871.6,875.3,-3.7,-0.4227,34067.36,2988114.67
600519.SH,2019-06-06,875.62,875.77,858.0,862.13,871.6,-9.47,-1.0865,34786.85,3009567.792
600519.SH,2019-06-10,857.98,878.95,840.0,871.08,862.13,8.95,1.0381,55502.46,4790052.574
600519.SH,2019-06-11,876.0,915.61,875.0,910.89,871.08,39.81,4.5702,80106.44,7209086.88
600519.SH,2019-06-12,906.22,910.99,894.0,906.7,910.89,-4.19,-0.46,37747.4,3420899.273
600519.SH,2019-06-13,910.0,912.3,897.0,910.0,906.7,3.3,0.364,32917.42,2984741.685
600519.SH,2019-06-14,911.0,932.3,910.02,913.0,910.0,3.0,0.3297,42455.04,3905679.105
600519.SH,2019-06-17,907.0,926.94,906.02,911.6,913.0,-1.4,-0.1533,32769.03,3001512.189
600519.SH,2019-06-18,917.0,920.0,902.6,917.0,911.6,5.4,0.5924,29441.38,2687679.912
600519.SH,2019-06-19,940.0,946.7,932.01,932.01,917.0,15.01,1.6369,53726.4,5051192.6219999995
600519.SH,2019-06-20,932.5,975.5,932.2,975.0,932.01,42.99,4.6126,67271.97,6468666.073
600519.SH,2019-06-21,969.97,984.49,964.5,976.3,975.0,1.3,0.1333,45926.75,4482726.902
600519.SH,2019-06-24,978.3,999.69,975.0,987.1,976.3,10.8,1.1062,45779.2,4532526.991
600519.SH,2019-06-25,992.0,999.0,967.0,982.98,987.1,-4.12,-0.4174,51295.95,5035624.42
600519.SH,2019-06-26,985.0,985.0,971.22,979.86,982.98,-3.12,-0.3174,29588.18,2896585.5810000002
600519.SH,2019-06-27,985.0,1001.0,981.12,996.35,979.86,16.49,1.6829,47978.45,4772724.089
600519.SH,2019-06-28,985.99,988.88,971.33,984.0,981.81,2.19,0.2231,31088.4,3050739.277
600519.SH,2019-07-01,1004.52,1035.6,1000.22,1031.86,984.0,47.86,4.8638,52337.23,5325575.853999999
600519.SH,2019-07-02,1025.0,1029.5,1016.0,1025.0,1031.86,-6.86,-0.6648,39061.09,3989722.046
600519.SH,2019-07-03,1020.0,1023.0,981.5,987.9,1025.0,-37.1,-3.6195,67139.32,6717755.677999999
600519.SH,2019-07-04,985.8,990.8,971.22,981.2,987.9,-6.7,-0.6782,46216.68,4531686.001
600519.SH,2019-07-05,986.0,1006.0,976.3,999.82,981.2,18.62,1.8977,50032.71,4968920.475
600519.SH,2019-07-08,995.05,997.9,975.0,984.86,999.82,-14.96,-1.4963,33613.52,3313713.091
600519.SH,2019-07-09,979.3,989.0,968.35,976.06,984.86,-8.8,-0.8935,31723.32,3103986.405
600519.SH,2019-07-10,980.93,990.58,977.0,982.52,976.06,6.46,0.6618,28166.7,2774054.724
600519.SH,2019-07-11,989.96,998.38,976.0,981.5,982.52,-1.02,-0.1038,30514.19,3011117.079
600519.SH,2019-07-12,981.3,991.5,980.01,986.09,981.5,4.59,0.4677,28173.85,2778937.975
600519.SH,2019-07-15,967.8,980.1,951.13,975.93,986.09,-10.16,-1.0303,59870.4,5785726.59
600519.SH,2019-07-16,975.45,982.3,965.0,968.0,975.93,-7.93,-0.8126,33245.24,3226755.644
600519.SH,2019-07-17,968.0,972.99,962.13,963.5,968.0,-4.5,-0.4649,25468.87,2459954.4869999997
600519.SH,2019-07-18,961.5,963.0,947.18,947.5,963.5,-16.0,-1.6606,39252.95,3748507.4639999997
600519.SH,2019-07-19,955.0,960.8,948.0,955.87,947.5,8.37,0.8834,28014.81,2679887.449
600519.SH,2019-07-22,960.0,964.0,950.25,957.02,955.87,1.15,0.1203,28125.49,2695084.0289999996
600519.SH,2019-07-23,962.3,962.59,943.86,953.98,957.02,-3.04,-0.3177,32483.95,3087319.264
600519.SH,2019-07-24,958.31,959.9,944.69,946.36,953.98,-7.62,-0.7988,46771.2,4450509.786
600519.SH,2019-07-25,945.97,963.36,938.15,963.0,946.36,16.64,1.7583,38255.7,3633246.146
600519.SH,2019-07-26,961.97,971.0,958.55,965.03,963.0,2.03,0.2108,26467.59,2556208.8219999997
600519.SH,2019-07-29,962.03,979.5,960.01,976.41,965.03,11.38,1.1792,26981.33,2626793.557
600519.SH,2019-07-30,976.5,983.0,971.0,978.93,976.41,2.52,0.2581,19537.97,1911965.179
600519.SH,2019-07-31,975.0,981.77,966.59,972.6,978.93,-6.33,-0.6466,22526.2,2191909.9869999997
600519.SH,2019-08-01,976.51,977.0,953.02,959.3,972.6,-13.3,-1.3675,35089.52,3385045.858
600519.SH,2019-08-02,944.0,957.98,943.0,954.45,959.3,-4.85,-0.5056,39719.4,3772328.9469999997
600519.SH,2019-08-05,945.0,954.0,940.0,942.43,954.45,-12.02,-1.2594,36774.31,3473341.317
600519.SH,2019-08-06,931.0,948.0,923.8,946.3,942.43,3.87,0.4106,43991.16,4121445.01
600519.SH,2019-08-07,949.5,955.53,945.0,945.0,946.3,-1.3,-0.1374,26869.98,2553463.419
600519.SH,2019-08-08,953.5,974.0,952.0,971.68,945.0,26.68,2.8233,38808.13,3755086.99
600519.SH,2019-08-09,978.5,980.95,958.99,962.03,971.68,-9.65,-0.9931,28461.7,2760764.357
600519.SH,2019-08-12,1010.31,1020.1,995.01,1018.63,962.03,56.6,5.8834,81498.95,8208540.716
600519.SH,2019-08-13,1016.16,1026.0,1010.68,1017.95,1018.63,-0.68,-0.0668,30329.7,3088013.76
600519.SH,2019-08-14,1030.02,1051.9,1030.02,1043.33,1017.95,25.38,2.4932,41410.95,4327071.299
600519.SH,2019-08-15,1028.0,1046.48,1028.0,1044.9,1043.33,1.57,0.1505,27237.39,2821331.12
600519.SH,2019-08-16,1049.84,1075.58,1041.0,1054.6,1044.9,9.7,0.9283,36086.73,3822488.363
600519.SH,2019-08-19,1061.0,1069.98,1049.05,1055.88,1054.6,1.28,0.1214,32867.58,3471558.0160000003
600519.SH,2019-08-20,1055.0,1073.68,1050.0,1070.0,1055.88,14.12,1.3373,28602.13,3038219.2630000003
600519.SH,2019-08-21,1070.1,1076.97,1061.66,1066.0,1070.0,-4.0,-0.3738,25066.62,2678841.887
600519.SH,2019-08-22,1072.99,1104.0,1070.0,1104.0,1066.0,38.0,3.5647,37590.78,4099045.126
600519.SH,2019-08-23,1105.0,1133.56,1095.62,1130.1,1104.0,26.1,2.3641,40192.3,4495782.91
600519.SH,2019-08-26,1113.0,1128.0,1096.68,1102.95,1130.1,-27.15,-2.4024,48497.89,5382792.365
600519.SH,2019-08-27,1117.0,1131.31,1109.0,1109.0,1102.95,6.05,0.5485,52164.21,5830617.878
600519.SH,2019-08-28,1109.0,1123.19,1083.01,1100.11,1109.0,-8.89,-0.8016,47009.67,5169778.985
600519.SH,2019-08-29,1105.0,1118.18,1092.5,1113.1,1100.11,12.99,1.1808,29330.42,3247704.307
600519.SH,2019-08-30,1125.0,1146.0,1123.0,1142.0,1113.1,28.9,2.5964,44890.77,5093877.152
600519.SH,2019-09-02,1139.99,1144.98,1129.0,1138.76,1142.0,-3.24,-0.2837,28234.33,3210850.606
600519.SH,2019-09-03,1140.0,1151.02,1128.56,1140.0,1138.76,1.24,0.1089,29485.09,3358578.409
600519.SH,2019-09-04,1140.8,1142.91,1120.11,1125.01,1140.0,-14.99,-1.3149,33600.22,3785904.728
600519.SH,2019-09-05,1129.0,1144.9,1128.0,1144.0,1125.01,18.99,1.6880000000000002,32930.84,3746608.087
600519.SH,2019-09-06,1144.5,1146.15,1131.0,1142.49,1144.0,-1.51,-0.132,26176.59,2978155.8219999997
600519.SH,2019-09-09,1145.0,1148.0,1135.0,1136.52,1142.49,-5.97,-0.5225,29379.34,3346080.7739999997
600519.SH,2019-09-10,1134.3,1135.0,1120.01,1123.85,1136.52,-12.67,-1.1148,26227.07,2952753.655
600519.SH,2019-09-11,1119.22,1119.97,1068.0,1069.52,1123.85,-54.33,-4.8343,81716.54,8904690.56
600519.SH,2019-09-12,1066.0,1109.98,1066.0,1099.0,1069.52,29.48,2.7564,41211.33,4498210.3319999995
600519.SH,2019-09-16,1083.0,1103.95,1083.0,1099.0,1099.0,0.0,0.0,31371.8,3432292.113
600519.SH,2019-09-17,1094.0,1106.66,1087.0,1094.01,1099.0,-4.99,-0.45399999999999996,25196.93,2767385.769
600519.SH,2019-09-18,1108.5,1150.0,1108.18,1148.9,1094.01,54.89,5.0173,69314.47,7899560.194
600519.SH,2019-09-19,1148.0,1150.0,1137.1,1145.0,1148.9,-3.9,-0.3395,24479.8,2800064.436
600519.SH,2019-09-20,1151.0,1160.0,1147.59,1157.42,1145.0,12.42,1.0847,37626.66,4346138.244
600519.SH,2019-09-23,1157.0,1157.0,1131.0,1149.0,1157.42,-8.42,-0.7275,30026.33,3431058.973
600519.SH,2019-09-24,1155.0,1184.9,1152.0,1184.0,1149.0,35.0,3.0461,36269.13,4259833.998
600519.SH,2019-09-25,1180.0,1188.87,1170.5,1174.0,1184.0,-10.0,-0.8446,24024.58,2832308.42
600519.SH,2019-09-26,1174.94,1183.35,1158.81,1167.0,1174.0,-7.0,-0.5963,26081.94,3050478.3219999997
600519.SH,2019-09-27,1164.0,1183.0,1153.0,1174.75,1167.0,7.75,0.6641,22826.61,2671754.3230000003
600519.SH,2019-09-30,1163.0,1169.43,1150.0,1150.0,1174.75,-24.75,-2.1068,30825.14,3565988.675
600519.SH,2019-10-08,1153.0,1180.0,1152.01,1167.1,1150.0,17.1,1.4869999999999999,31045.27,3631091.4910000004
600519.SH,2019-10-09,1166.2,1166.2,1135.05,1146.81,1167.1,-20.29,-1.7385,35788.57,4105282.3789999997
600519.SH,2019-10-10,1127.0,1158.93,1109.02,1155.0,1146.81,8.19,0.7142,41173.7,4685560.483
600519.SH,2019-10-11,1157.0,1175.0,1152.21,1174.6,1155.0,19.6,1.6969999999999998,28689.25,3343559.812
600519.SH,2019-10-14,1186.0,1187.66,1170.0,1180.0,1174.6,5.4,0.4597,27187.51,3209362.988
600519.SH,2019-10-15,1180.0,1215.68,1177.03,1211.0,1180.0,31.0,2.6271,40034.73,4806856.333000001
600519.SH,2019-10-16,1168.0,1187.5,1160.0,1170.0,1211.0,-41.0,-3.3856,59150.59,6935972.683999999
600519.SH,2019-10-17,1176.0,1186.66,1162.5,1183.33,1170.0,13.33,1.1393,30508.7,3578144.1139999996
600519.SH,2019-10-18,1179.0,1189.99,1171.69,1175.79,1183.33,-7.54,-0.6372,28291.61,3335011.086
600519.SH,2019-10-21,1171.86,1178.9,1163.3,1168.5,1175.79,-7.29,-0.62,25274.67,2955023.935
600519.SH,2019-10-22,1178.0,1181.5,1163.89,1170.8,1168.5,2.3,0.1968,19309.43,2262188.262
600519.SH,2019-10-23,1168.0,1178.0,1156.11,1158.91,1170.8,-11.89,-1.0155,23080.21,2684922.1739999996
600519.SH,2019-10-24,1164.95,1166.0,1147.16,1150.27,1158.91,-8.64,-0.7455,26178.44,3025245.582
600519.SH,2019-10-25,1153.3,1172.5,1143.03,1171.35,1150.27,21.08,1.8326,25998.45,3015928.985
600519.SH,2019-10-28,1166.01,1181.01,1165.0,1178.29,1171.35,6.94,0.5925,22485.99,2644563.044
600519.SH,2019-10-29,1181.11,1199.96,1177.77,1193.0,1178.29,14.71,1.2484,27803.71,3314271.728
600519.SH,2019-10-30,1190.0,1192.7,1176.0,1183.8,1193.0,-9.2,-0.7712,21254.75,2516524.1659999997
600519.SH,2019-10-31,1196.0,1198.0,1176.15,1180.01,1183.8,-3.79,-0.3202,25909.27,3068884.874
600519.SH,2019-11-01,1181.0,1191.95,1172.5,1185.0,1180.01,4.99,0.4229,22811.96,2697638.375
600519.SH,2019-11-04,1190.0,1209.99,1189.0,1199.59,1185.0,14.59,1.2312,26737.98,3209264.0330000003
600519.SH,2019-11-05,1199.5,1205.0,1192.0,1199.0,1199.59,-0.59,-0.0492,22254.72,2667596.023
600519.SH,2019-11-06,1197.0,1204.0,1188.88,1193.0,1199.0,-6.0,-0.5004,19737.51,2362005.422
600519.SH,2019-11-07,1196.51,1201.88,1189.0,1201.37,1193.0,8.37,0.7016,16167.88,1933203.8769999999
600519.SH,2019-11-08,1205.0,1215.65,1201.51,1205.0,1201.37,3.63,0.3022,24512.11,2964133.776
600519.SH,2019-11-11,1201.5,1206.2,1193.51,1199.0,1205.0,-6.0,-0.4979,17342.46,2082060.83
600519.SH,2019-11-12,1204.0,1209.6,1198.21,1201.6,1199.0,2.6,0.2168,19150.55,2303205.539
600519.SH,2019-11-13,1207.0,1227.8,1200.0,1224.0,1201.6,22.4,1.8642,31977.04,3890666.5689999997
600519.SH,2019-11-14,1227.0,1240.0,1222.0,1230.0,1224.0,6.0,0.4902,23521.12,2898399.7
600519.SH,2019-11-15,1230.0,1232.91,1221.5,1224.9,1230.0,-5.1,-0.4146,16340.72,2003665.313
600519.SH,2019-11-18,1225.12,1229.45,1218.0,1227.28,1224.9,2.38,0.1943,18037.66,2204546.1319999998
600519.SH,2019-11-19,1228.0,1241.61,1225.02,1232.32,1227.28,5.04,0.4107,20623.75,2542105.913
600519.SH,2019-11-20,1230.0,1239.51,1228.06,1233.75,1232.32,1.43,0.11599999999999999,15280.53,1884957.2780000002
600519.SH,2019-11-21,1231.0,1235.51,1221.06,1231.3,1233.75,-2.45,-0.1986,19187.39,2356277.766
600519.SH,2019-11-22,1223.0,1229.0,1185.0,1194.0,1231.3,-37.3,-3.0293,47054.28,5677646.465
600519.SH,2019-11-25,1188.05,1194.0,1172.06,1182.06,1194.0,-11.94,-1.0,38281.75,4518778.938999999
600519.SH,2019-11-26,1186.68,1198.6,1183.0,1185.0,1182.06,2.94,0.2487,40239.61,4794179.893
600519.SH,2019-11-27,1192.8,1196.62,1184.51,1189.95,1185.0,4.95,0.4177,19848.81,2363839.726
600519.SH,2019-11-28,1194.97,1197.51,1169.02,1175.8,1189.95,-14.15,-1.1891,28844.99,3405325.5489999996
600519.SH,2019-11-29,1165.5,1165.5,1112.89,1129.0,1175.8,-46.8,-3.9803,82397.32,9338326.554
600519.SH,2019-12-02,1118.2,1140.02,1118.2,1133.0,1129.0,4.0,0.3543,30784.41,3479717.421
600519.SH,2019-12-03,1133.0,1133.0,1117.74,1118.0,1133.0,-15.0,-1.3239,27340.93,3066695.648
600519.SH,2019-12-04,1140.0,1144.66,1118.0,1122.33,1118.0,4.33,0.3873,35283.08,3980511.0039999997
600519.SH,2019-12-05,1125.0,1132.01,1118.0,1129.8,1122.33,7.47,0.6656,21338.79,2402503.47
600519.SH,2019-12-06,1135.97,1170.0,1130.1,1170.0,1129.8,40.2,3.5582,39506.26,4565643.688
600519.SH,2019-12-09,1175.0,1176.0,1156.1,1158.7,1170.0,-11.3,-0.9658,21824.12,2543532.527
600519.SH,2019-12-10,1159.6,1165.0,1151.0,1164.4,1158.7,5.7,0.4919,15086.58,1749356.289
600519.SH,2019-12-11,1168.0,1170.75,1155.55,1158.98,1164.4,-5.42,-0.4655,14567.99,1689987.674
600519.SH,2019-12-12,1156.0,1159.94,1130.08,1137.0,1158.98,-21.98,-1.8965,29409.16,3362699.683
600519.SH,2019-12-13,1146.0,1165.0,1146.0,1163.0,1137.0,26.0,2.2867,30000.59,3473927.9710000004
600519.SH,2019-12-16,1163.0,1163.0,1137.94,1147.92,1163.0,-15.08,-1.2966,30936.42,3554133.64
600519.SH,2019-12-17,1149.7,1173.6,1143.03,1169.98,1147.92,22.06,1.9217,42616.96,4937041.95
600519.SH,2019-12-18,1174.0,1175.2,1164.0,1168.0,1169.98,-1.98,-0.1692,19640.09,2295963.8030000003
600519.SH,2019-12-19,1163.0,1163.0,1152.0,1157.4,1168.0,-10.6,-0.9075,19552.3,2262598.597
600519.SH,2019-12-20,1162.18,1162.18,1141.5,1146.3,1157.4,-11.1,-0.9590000000000001,23563.84,2703612.358
600519.SH,2019-12-23,1139.0,1162.5,1136.0,1149.3,1146.3,3.0,0.2617,25919.18,2981937.538
600519.SH,2019-12-24,1153.0,1155.0,1145.0,1148.0,1149.3,-1.3,-0.1131,11823.1,1358536.199
600519.SH,2019-12-25,1143.0,1143.0,1130.01,1133.7,1148.0,-14.3,-1.2456,24305.97,2755735.164
600519.SH,2019-12-26,1132.0,1141.98,1119.99,1135.1,1133.7,1.4,0.1235,22877.27,2585996.501
600519.SH,2019-12-27,1150.0,1172.0,1150.0,1163.0,1135.1,27.9,2.4579,47066.28,5486452.901000001
600519.SH,2019-12-30,1170.2,1195.5,1170.2,1185.8,1163.0,22.8,1.9604,40760.66,4827682.057
600519.SH,2019-12-31,1183.0,1188.0,1176.51,1183.0,1185.8,-2.8,-0.2361,22588.81,2666705.1
600519.SH,2020-01-02,1128.0,1145.06,1116.0,1130.0,1183.0,-53.0,-4.4801,148099.16,16696837.095
600519.SH,2020-01-03,1117.0,1117.0,1076.9,1078.56,1130.0,-51.44,-4.5522,130318.78,14266380.595999999
600519.SH,2020-01-06,1070.86,1092.9,1067.3,1077.99,1078.56,-0.57,-0.0528,63414.78,6853917.601
600519.SH,2020-01-07,1077.5,1099.0,1076.4,1094.53,1077.99,16.54,1.5343,47853.59,5220697.068
600519.SH,2020-01-08,1085.05,1095.5,1082.58,1088.14,1094.53,-6.39,-0.5838,25008.25,2720371.915
600519.SH,2020-01-09,1094.0,1105.39,1090.0,1102.7,1088.14,14.56,1.3381,37405.87,4110949.814
600519.SH,2020-01-10,1109.0,1115.99,1102.5,1112.5,1102.7,9.8,0.8887,35975.87,3993457.1180000002
600519.SH,2020-01-13,1112.5,1129.2,1112.0,1124.27,1112.5,11.77,1.058,38515.75,4325687.959
600519.SH,2020-01-14,1124.2,1124.89,1103.0,1107.4,1124.27,-16.87,-1.5005,35144.65,3916300.79
600519.SH,2020-01-15,1109.01,1121.6,1105.0,1112.13,1107.4,4.73,0.4271,26029.11,2895603.6739999996
600519.SH,2020-01-16,1118.87,1118.87,1102.58,1107.0,1112.13,-5.13,-0.4613,23191.65,2571593.141
600519.SH,2020-01-17,1110.0,1112.78,1101.01,1107.5,1107.0,0.5,0.0452,23472.75,2599645.144
600519.SH,2020-01-20,1111.86,1111.86,1082.0,1091.0,1107.5,-16.5,-1.4898,35391.3,3858246.8439999996
600519.SH,2020-01-21,1081.0,1087.0,1072.3,1075.3,1091.0,-15.7,-1.439,32874.05,3542441.308
600519.SH,2020-01-22,1070.0,1084.0,1055.38,1075.51,1075.3,0.21,0.0195,36200.04,3875275.065
600519.SH,2020-01-23,1076.0,1076.0,1037.0,1052.8,1075.51,-22.71,-2.1116,53468.43,5638945.742000001
600519.SH,2020-02-03,985.0,1010.68,980.0,1003.92,1052.8,-48.88,-4.6429,123442.88,12314991.759000001
600519.SH,2020-02-04,1015.0,1057.0,1011.01,1038.01,1003.92,34.09,3.3957,62624.18,6490469.043
600519.SH,2020-02-05,1050.0,1054.0,1033.03,1049.99,1038.01,11.98,1.1541,47418.24,4956355.235
600519.SH,2020-02-06,1059.43,1075.0,1052.02,1071.0,1049.99,21.01,2.001,47171.21,5011246.407
600519.SH,2020-02-07,1070.01,1077.0,1061.02,1076.0,1071.0,5.0,0.4669,31278.71,3348894.5760000004
600519.SH,2020-02-10,1062.0,1074.6,1057.2,1066.49,1076.0,-9.51,-0.8838,30533.42,3251908.506
600519.SH,2020-02-11,1063.0,1099.68,1062.8,1098.0,1066.49,31.51,2.9546,47917.93,5222918.915
600519.SH,2020-02-12,1089.0,1098.79,1085.88,1097.27,1098.0,-0.73,-0.0665,28125.43,3072293.973
600519.SH,2020-02-13,1098.0,1113.89,1088.01,1091.0,1097.27,-6.27,-0.5714,30357.36,3335277.425
600519.SH,2020-02-14,1090.45,1093.51,1083.11,1088.0,1091.0,-3.0,-0.275,23287.6,2534568.401
600519.SH,2020-02-17,1082.5,1096.19,1082.4,1093.82,1088.0,5.82,0.5349,27028.22,2946182.6569999997
600519.SH,2020-02-18,1090.01,1096.88,1083.0,1084.0,1093.82,-9.82,-0.8978,26664.96,2897729.692
600519.SH,2020-02-19,1085.0,1101.5,1078.0,1096.5,1084.0,12.5,1.1531,37051.47,4052365.602
600519.SH,2020-02-20,1096.7,1124.0,1095.41,1118.0,1096.5,21.5,1.9608,46802.62,5220660.94
600519.SH,2020-02-21,1111.46,1123.54,1110.01,1112.88,1118.0,-5.12,-0.45799999999999996,28940.08,3225337.16
600519.SH,2020-02-24,1105.5,1110.0,1085.5,1087.18,1112.88,-25.7,-2.3093,38650.36,4221857.466
600519.SH,2020-02-25,1078.0,1082.09,1067.88,1074.81,1087.18,-12.37,-1.1378,38385.62,4127432.13
600519.SH,2020-02-26,1062.0,1084.0,1055.0,1073.7,1074.81,-1.11,-0.1033,43560.97,4663278.433
600519.SH,2020-02-27,1076.0,1094.99,1076.0,1087.39,1073.7,13.69,1.275,34498.29,3758783.81
600519.SH,2020-02-28,1070.3,1082.0,1049.97,1057.0,1087.39,-30.39,-2.7948,49946.57,5307929.213
600519.SH,2020-03-02,1050.11,1096.55,1050.01,1086.01,1057.0,29.01,2.7446,47663.04,5154329.159
600519.SH,2020-03-03,1098.0,1118.88,1098.0,1113.0,1086.01,26.99,2.4852,50250.15,5585227.657000001
600519.SH,2020-03-04,1125.0,1139.0,1116.24,1128.92,1113.0,15.92,1.4304,53792.99,6080149.243
600519.SH,2020-03-05,1136.31,1174.99,1130.56,1171.0,1128.92,42.08,3.7275,62426.45,7210485.103999999
600519.SH,2020-03-06,1163.0,1176.0,1151.98,1155.5,1171.0,-15.5,-1.3237,30641.0,3553622.358
600519.SH,2020-03-09,1135.0,1135.0,1111.31,1114.01,1155.5,-41.49,-3.5907,43404.09,4865288.5
600519.SH,2020-03-10,1113.0,1168.0,1113.0,1156.0,1114.01,41.99,3.7693,58062.93,6635936.156
600519.SH,2020-03-11,1155.5,1169.58,1141.0,1158.52,1156.0,2.52,0.218,35547.57,4124607.952
600519.SH,2020-03-12,1141.22,1153.0,1125.1,1138.5,1158.52,-20.02,-1.7281,36630.63,4172606.105
600519.SH,2020-03-13,1090.0,1128.98,1080.0,1112.03,1138.5,-26.47,-2.325,75885.31,8348496.48
600519.SH,2020-03-16,1103.98,1107.95,1062.0,1067.0,1112.03,-45.03,-4.0494,51232.54,5548946.745
600519.SH,2020-03-17,1055.0,1078.0,1011.12,1045.1,1067.0,-21.9,-2.0525,79359.12,8277472.7870000005
600519.SH,2020-03-18,1040.0,1060.0,1007.99,1007.99,1045.1,-37.11,-3.5509,73459.88,7582762.547
600519.SH,2020-03-19,993.99,1015.0,960.1,996.0,1007.99,-11.99,-1.1895,102265.07,10075880.47
600519.SH,2020-03-20,1011.0,1043.0,1011.0,1035.28,996.0,39.28,3.9438,60139.19,6169094.444
600519.SH,2020-03-23,1000.0,1035.28,991.52,1019.0,1035.28,-16.28,-1.5725,48472.1,4918121.944
600519.SH,2020-03-24,1043.0,1058.88,1035.0,1056.0,1019.0,37.0,3.6310000000000002,46650.96,4900364.143999999
600519.SH,2020-03-25,1087.98,1091.36,1074.2,1080.1,1056.0,24.1,2.2822,37048.66,4015061.222
600519.SH,2020-03-26,1073.33,1091.2,1062.0,1064.92,1080.1,-15.18,-1.4054,30048.56,3231754.298
600519.SH,2020-03-27,1085.0,1092.0,1075.01,1075.5,1064.92,10.58,0.9935,36261.12,3931759.353
600519.SH,2020-03-30,1060.25,1077.0,1057.0,1072.0,1075.5,-3.5,-0.3254,30687.41,3279823.025
